zip,internet_adoption_rate,median_income,total_population,pct_seniors,pct_under18,poverty_rate,pct_white,pct_black,pct_hispanic,pct_bachelor_plus,acs_year,avg_household_size,city,state,NAME,area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,fcc_10mbps_coverage,fcc_25mbps_coverage,fcc_100mbps_coverage,fcc_250mbps_coverage,fcc_gigabit_coverage,cluster,lime_top_features,MSA,County
78751,0.9104876419505677,75972,16326,0.05053289231900037,0.06333455837314712,0.14186660121494754,0.7363101800808526,0.026889623912777164,0.2208746784270489,0.5724611049859121,2022,1.81,AUSTIN,TX,"austin, texas",Total,Census Place,4805000,Austin,"Austin city, TX",489545,R,Any Technology,1.0,1.0,1.0,1.0,0.9394,0.7014,1,"% Bachelor Plus: 57%, Median Income: $75,972, % Black: 3%",Austin,Travis County
78752,0.7236000775043596,62931,22599,0.08628700384972786,0.1681932828886234,0.1718036276553284,0.4690473029780079,0.1559803531129696,0.48621620425682555,0.2660737200761096,2022,2.18,AUSTIN,TX,"austin, texas",Total,Census Place,4805000,Austin,"Austin city, TX",489545,R,Any Technology,1.0,1.0,1.0,1.0,0.9394,0.7014,0,"% Hispanic: 49%, % Black: 16%, % White: 47%",Austin,Travis County
78753,0.6737799693929604,60045,59951,0.07491117746159363,0.23512535237110307,0.17525547935995697,0.49218528464913014,0.16853763907190872,0.5031609147470434,0.2115394238628213,2022,2.53,AUSTIN,TX,"austin, texas",Total,Census Place,4805000,Austin,"Austin city, TX",489545,R,Any Technology,1.0,1.0,1.0,1.0,0.9394,0.7014,0,"% Hispanic: 50%, % Black: 17%, % White: 49%",Austin,Travis County
78754,0.8580563735801431,88382,31110,0.08109932497589199,0.25670202507232404,0.160358790694673,0.46075216972034716,0.1707810993249759,0.4123754419800707,0.2556091288974606,2022,2.61,AUSTIN,TX,"austin, texas",Total,Census Place,4805000,Austin,"Austin city, TX",489545,R,Any Technology,1.0,1.0,1.0,1.0,0.9394,0.7014,0,"% White: 46%, % Black: 17%, Poverty Rate: 16%",Austin,Travis County
78756,0.8775778850372971,97264,9816,0.09321515892420539,0.12927872860635697,0.1272851919561243,0.7752648736756316,0.04125916870415648,0.16890790546047268,0.46424205378973105,2022,1.92,AUSTIN,TX,"austin, texas",Total,Census Place,4805000,Austin,"Austin city, TX",489545,R,Any Technology,1.0,1.0,1.0,1.0,0.9394,0.7014,1,"% Bachelor Plus: 46%, % Hispanic: 17%, % White: 78%",Austin,Travis County
78757,0.8787185354691075,96667,25183,0.1253226382877338,0.2146289163324465,0.08867683462429131,0.7354564587221538,0.03824008259540166,0.2509629511972362,0.44931104316403925,2022,2.2,AUSTIN,TX,"austin, texas",Total,Census Place,4805000,Austin,"Austin city, TX",489545,R,Any Technology,1.0,1.0,1.0,1.0,0.9394,0.7014,1,"% Hispanic: 25%, % Bachelor Plus: 45%, % Black: 4%",Austin,Travis County
78758,0.7426455026455027,68322,51185,0.0764872521246459,0.22223307609651266,0.22959425323650143,0.5620396600566572,0.07867539318159616,0.48666601543420923,0.3003614340138713,2022,2.14,AUSTIN,TX,"austin, texas",Total,Census Place,4805000,Austin,"Austin city, TX",489545,R,Any Technology,1.0,1.0,1.0,1.0,0.9394,0.7014,0,"% Hispanic: 49%, % White: 56%, Median Income: $68,322",Austin,Travis County
78759,0.9013657742402316,97688,45400,0.1487885462555066,0.16504405286343612,0.050478850758180364,0.6843612334801762,0.0342511013215859,0.1466079295154185,0.47881057268722466,2022,2.04,AUSTIN,TX,"austin, texas",Total,Census Place,4805000,Austin,"Austin city, TX",489545,R,Any Technology,1.0,1.0,1.0,1.0,0.9394,0.7014,1,"% Bachelor Plus: 48%, % Hispanic: 15%, % Black: 3%",Austin,Travis County
78957,0.4504299443601416,63732,9887,0.18286639020936585,0.23232527561444322,0.11582181259600614,0.7187215535551734,0.08202690401537373,0.21816526752301002,0.17851724486699708,2022,2.46,SMITHVILLE,TX,"smithville, texas",Total,Census Place,4868456,Smithville,"Smithville city, TX",2403,R,Any Technology,1.0,1.0,1.0,1.0,0.9938,0.8123,0,"Median Income: $63,732, % Hispanic: 22%, % Seniors: 18%",Austin,Bastrop County
78003,0.5654520917678812,63052,8940,0.2843400447427293,0.24519015659955257,0.19047619047619047,0.8073825503355705,0.009507829977628635,0.19608501118568233,0.18512304250559283,2022,2.37,BANDERA,TX,"bandera, texas",Total,Census Place,4805528,Bandera,"Bandera city, TX",1413,R,Any Technology,1.0,1.0,1.0,1.0,0.9929,0.9207,0,"% Hispanic: 20%, % White: 81%, % Seniors: 28%",San Antonio,Bandera County
78006,0.800927135022199,107803,41236,0.19579978659423805,0.22895043166165485,0.05716112846496298,0.8253952856727131,0.009457755359394703,0.24025123678339316,0.31683480453972257,2022,2.66,BOERNE,TX,"boerne, texas",Total,Census Place,4809160,Boerne,"Boerne city, TX",10103,R,Any Technology,1.0,1.0,1.0,1.0,0.9269,0.7781,0,"% Bachelor Plus: 32%, % White: 83%, % Hispanic: 24%",San Antonio,Kendall County
78009,0.6299161831076725,98732,9202,0.15909584872853727,0.21517061508367746,0.08787346221441125,0.5957400565094545,0.044012171267115846,0.5156487720060856,0.20267333188437298,2022,2.93,CASTROVILLE,TX,"castroville, texas",Total,Census Place,4813312,Castroville,"Castroville city, TX",1404,R,Any Technology,1.0,1.0,1.0,1.0,0.9964,0.9936,0,"Median Income: $98,732, % Hispanic: 52%, Poverty Rate: 9%",San Antonio,Medina County
78015,0.9329301075268818,146838,21583,0.14321456702034008,0.2920353982300885,0.047444748181439095,0.7758884307093545,0.04341379789649261,0.23893805309734514,0.38590557383125607,2022,2.9,BOERNE,TX,"boerne, texas",Total,Census Place,4809160,Boerne,"Boerne city, TX",10103,R,Any Technology,1.0,1.0,1.0,1.0,0.9269,0.7781,0,"% Bachelor Plus: 39%, % White: 78%, Median Income: $146,838",San Antonio,Bexar County
78016,0.359526938239159,56205,11345,0.17232260907888938,0.24195680916703394,0.10315339390700161,0.7189070074922873,0.014367562802996914,0.5507271925958572,0.12974878801234024,2022,2.93,DEVINE,TX,"devine, texas",Total,Census Place,4820152,Devine,"Devine city, TX",1967,R,Any Technology,1.0,1.0,1.0,1.0,0.999,0.9837,0,"% White: 72%, % Seniors: 17%, Median Income: $56,205",San Antonio,Medina County
78023,0.8463069669984284,129145,28195,0.16559673701010819,0.22727433942188333,0.03577524893314367,0.680936336229828,0.026813264763255896,0.4571732576697996,0.3572973931548147,2022,2.95,HELOTES,TX,"helotes, texas",Total,Census Place,4833146,Helotes,"Helotes city, TX",3922,R,Any Technology,1.0,1.0,1.0,1.0,0.9368,0.2185,0,"% Bachelor Plus: 36%, % White: 68%, Median Income: $129,145",San Antonio,Bexar County
78052,0.3775141825683342,69583,6339,0.1408739548824736,0.21407162012935793,0.13519588953114964,0.7539044013251301,0.0,0.6658778987221959,0.0949676605142767,2022,3.22,LYTLE,TX,"lytle, texas",Total,Census Place,4845288,Lytle,"Lytle city, TX",1390,R,Any Technology,1.0,1.0,1.0,1.0,0.982,0.936,1,"% White: 75%, % Under 18: 21%, % Bachelor Plus: 9%",San Antonio,Atascosa County
78059,0.3570717131474104,72648,6106,0.18440877825090074,0.23812643301670489,0.057975761546020306,0.659187684245005,0.0013101867016049786,0.7364886996396987,0.0740255486406813,2022,3.03,NATALIA,TX,"natalia, texas",Total,Census Place,4850400,Natalia,"Natalia city, TX",629,R,Any Technology,1.0,1.0,1.0,1.0,0.9857,0.9571,1,"% Bachelor Plus: 7%, % Seniors: 18%, Poverty Rate: 6%",San Antonio,Medina County
78064,0.47111706197398623,71180,15969,0.15473730352558082,0.2966998559709437,0.11064156742220514,0.6812574362827979,0.016782516124992174,0.556265263948901,0.10745820026300958,2022,3.01,PLEASANTON,TX,"pleasanton, texas",Total,Census Place,4858280,Pleasanton,"Pleasanton city, TX",4705,R,Any Technology,1.0,1.0,1.0,1.0,0.9985,0.9607,1,"% White: 68%, % Under 18: 30%, % Bachelor Plus: 11%",San Antonio,Atascosa County
78065,0.3588948407104595,59450,11741,0.15262754450217186,0.2753598500979474,0.12447988904299584,0.538114300315135,0.016438122817477217,0.8110893450302359,0.06932969934417851,2022,3.3,POTEET,TX,"poteet, texas",Total,Census Place,4859084,Poteet,"Poteet city, TX",1282,R,Any Technology,1.0,1.0,1.0,1.0,1.0,0.9891,1,"% Hispanic: 81%, % Bachelor Plus: 7%, % Under 18: 28%",San Antonio,Atascosa County
78069,0.4854048964218456,73355,7124,0.12142055025266704,0.21252105558674902,0.130831928049466,0.6603032004491859,0.0004211117349803481,0.8432060640089837,0.05853453116226839,2022,3.34,SOMERSET,TX,"somerset, texas",Total,Census Place,4868708,Somerset,"Somerset city, TX",784,R,Any Technology,1.0,1.0,1.0,1.0,1.0,0.9503,1,"% Hispanic: 84%, % Bachelor Plus: 6%, % Under 18: 21%",San Antonio,Atascosa County
78073,0.41628440366972475,64375,9219,0.09990237552879921,0.26857576743681527,0.12016559538076044,0.56708970604187,0.009653975485410565,0.7941208374010197,0.07571320099793905,2022,3.52,VON ORMY,TX,"von ormy, texas",Total,Census Place,4875764,Von Ormy,"Von Ormy city, TX",720,R,Any Technology,1.0,1.0,1.0,1.0,0.825,0.0,1,"% Hispanic: 79%, % Bachelor Plus: 8%, % Seniors: 10%",San Antonio,Bexar County
78108,0.8360511536639826,111863,46463,0.11090545164969975,0.28540989604631645,0.039719827586206895,0.5864451283817231,0.14994726987064977,0.30566257021716203,0.2234896584378968,2022,3.14,CIBOLO,TX,"cibolo, texas",Total,Census Place,4814920,Cibolo,"Cibolo city, TX",12425,R,Any Technology,1.0,1.0,1.0,1.0,0.9759,0.5853,0,"% Hispanic: 31%, Median Income: $111,863, Poverty Rate: 4%",San Antonio,Guadalupe County
78109,0.8213041034288926,81152,52507,0.09905345953872817,0.2961890795512979,0.11237117351825601,0.49332469956386765,0.19399318186146608,0.4811168034738225,0.18178528577142095,2022,2.94,CONVERSE,TX,"converse, texas",Total,Census Place,4816468,Converse,"Converse city, TX",11759,R,Any Technology,1.0,1.0,1.0,1.0,0.9761,0.7924,1,"% White: 49%, % Seniors: 10%, % Under 18: 30%",San Antonio,Bexar County
78112,0.38887287402709714,55481,10234,0.11833105335157319,0.2541528239202658,0.15021627998427053,0.5516904436193082,0.006644518272425249,0.7420363494234903,0.05628297830760211,2022,2.95,ELMENDORF,TX,"elmendorf, texas",Total,Census Place,4823272,Elmendorf,"Elmendorf city, TX",963,R,Any Technology,1.0,1.0,1.0,1.0,0.9086,0.2264,1,"% Hispanic: 74%, % Bachelor Plus: 6%, % White: 55%",San Antonio,Bexar County
78114,0.4019881197720936,83511,23351,0.17635219048434755,0.21309579889512226,0.07531307470006131,0.7396685366793714,0.02055586484518864,0.5046464819493812,0.1594364267054944,2022,2.79,FLORESVILLE,TX,"floresville, texas",Total,Census Place,4826160,Floresville,"Floresville city, TX",3629,R,Any Technology,1.0,1.0,1.0,1.0,0.8969,0.0003,0,"% White: 74%, % Under 18: 21%, % Seniors: 18%",San Antonio,Wilson County
78121,0.7006448928645725,114338,14461,0.11956296245072955,0.26402046884724434,0.08971584165328493,0.8081045570845723,0.014452665790747528,0.2701058018117696,0.19583707904017703,2022,2.99,LA VERNIA,TX,"la vernia, texas",Total,Census Place,4841764,La Vernia,"La Vernia city, TX",840,R,Any Technology,1.0,1.0,1.0,1.0,0.9702,0.5167,0,"% White: 81%, % Hispanic: 27%, Median Income: $114,338",San Antonio,Wilson County
78124,0.5909090909090909,78571,7250,0.1609655172413793,0.20151724137931035,0.06312154696132596,0.6561379310344828,0.04827586206896552,0.38510344827586207,0.12579310344827585,2022,2.84,MARION,TX,"marion, texas",Total,Census Place,4846692,Marion,"Marion city, TX",510,R,Any Technology,1.0,1.0,1.0,1.0,0.9902,0.9843,0,"% Hispanic: 39%, % Under 18: 20%, Poverty Rate: 6%",San Antonio,Guadalupe County
78130,0.8263862990906222,82896,91275,0.13183237469186523,0.2415666940564229,0.06357198185238463,0.7757217200766913,0.022010408107367846,0.3810353327855382,0.22118871542043275,2022,2.59,NEW BRAUNFELS,TX,"new braunfels, texas",Total,Census Place,4850820,New Braunfels,"New Braunfels city, TX",45277,R,Any Technology,1.0,1.0,1.0,1.0,0.9232,0.4664,0,"% Hispanic: 38%, % White: 78%, Poverty Rate: 6%",San Antonio,Comal County
78132,0.8878073770491803,119561,37386,0.18811854704969774,0.2445567859626598,0.03257023375509329,0.8125234044829616,0.029369282619162253,0.22668913497030974,0.3341892687102124,2022,2.73,NEW BRAUNFELS,TX,"new braunfels, texas",Total,Census Place,4850820,New Braunfels,"New Braunfels city, TX",45277,R,Any Technology,1.0,1.0,1.0,1.0,0.9232,0.4664,0,"% Bachelor Plus: 33%, % White: 81%, % Hispanic: 23%",San Antonio,Comal County
78154,0.8450617283950618,95422,40535,0.12754409769335143,0.23345257185148638,0.06854047068764134,0.596250154187739,0.14900703096089798,0.32431232268410015,0.26616504255581597,2022,2.76,SCHERTZ,TX,"schertz, texas",Total,Census Place,4866128,Schertz,"Schertz city, TX",18349,R,Any Technology,1.0,1.0,1.0,1.0,0.9317,0.4447,0,"Median Income: $95,422, % Hispanic: 32%, Poverty Rate: 7%",San Antonio,Guadalupe County
78155,0.6025351075579867,68430,52295,0.1715651591930395,0.2179940720910221,0.16673575334083418,0.6362941007744526,0.05541638779998088,0.48847882206711923,0.13071995410651113,2022,2.67,SEGUIN,TX,"seguin, texas",Total,Census Place,4866644,Seguin,"Seguin city, TX",15420,R,Any Technology,1.0,1.0,1.0,1.0,0.9178,0.4397,0,"% Seniors: 17%, % Bachelor Plus: 13%, % Hispanic: 49%",San Antonio,Guadalupe County
78160,0.36109493302271406,81649,5008,0.1737220447284345,0.19808306709265175,0.1892706449668475,0.830870607028754,0.006988817891373802,0.4323083067092652,0.09884185303514377,2022,2.9,STOCKDALE,TX,"stockdale, texas",Total,Census Place,4870376,Stockdale,"Stockdale city, TX",684,R,Any Technology,1.0,1.0,1.0,1.0,0.9985,0.9503,0,"% White: 83%, % Under 18: 20%, % Seniors: 17%",San Antonio,Wilson County
78163,0.8823422440443717,127650,15389,0.2221716810708948,0.21736305153031385,0.04584825789645067,0.8255247254532458,0.012216518292286697,0.21385405159529533,0.32302293846253816,2022,2.79,BULVERDE,TX,"bulverde, texas",Total,Census Place,4811224,Bulverde,"Bulverde city, TX",2712,R,Any Technology,1.0,1.0,1.0,1.0,0.9819,0.9749,0,"% Bachelor Plus: 32%, % White: 83%, % Hispanic: 21%",San Antonio,Comal County
78201,0.6251402255417134,40356,45355,0.15727042222467202,0.21366993716238564,0.27154274968097253,0.5339874324771249,0.023856245176937494,0.8302943446147062,0.10580972329401389,2022,2.64,SAN ANTONIO,TX,"san antonio, texas",Total,Census Place,4865000,San Antonio,"San Antonio city, TX",643997,R,Any Technology,1.0,1.0,1.0,1.0,0.9514,0.7517,1,"% Hispanic: 83%, % White: 53%, Poverty Rate: 27%",San Antonio,Bexar County
78202,0.5172571428571429,39759,9695,0.12429087158329036,0.1889633831872099,0.2485946283572767,0.44311500773594636,0.1998968540484786,0.6394017534811759,0.16152656008251676,2022,2.18,SAN ANTONIO,TX,"san antonio, texas",Total,Census Place,4865000,San Antonio,"San Antonio city, TX",643997,R,Any Technology,1.0,1.0,1.0,1.0,0.9514,0.7517,1,"% White: 44%, Poverty Rate: 25%, Median Income: $39,759",San Antonio,Bexar County
78203,0.48525214081826834,32500,5174,0.10204870506378044,0.26188635485117895,0.3335940555338287,0.5083107846926942,0.11538461538461539,0.8194820255121763,0.07325086973328179,2022,2.41,SAN ANTONIO,TX,"san antonio, texas",Total,Census Place,4865000,San Antonio,"San Antonio city, TX",643997,R,Any Technology,1.0,1.0,1.0,1.0,0.9514,0.7517,1,"% Hispanic: 82%, % Bachelor Plus: 7%, % White: 51%",San Antonio,Bexar County
78204,0.6715764331210191,47620,11969,0.13184058818614755,0.2122148884618598,0.19395973154362417,0.5200100259002423,0.016208538725039686,0.8433453087141783,0.13768902999415156,2022,2.33,SAN ANTONIO,TX,"san antonio, texas",Total,Census Place,4865000,San Antonio,"San Antonio city, TX",643997,R,Any Technology,1.0,1.0,1.0,1.0,0.9514,0.7517,1,"% Hispanic: 84%, % White: 52%, Median Income: $47,620",San Antonio,Bexar County
78205,0.7358184764991896,36746,1741,0.24411257897759908,0.0511200459506031,0.21539345203905802,0.7156806433084434,0.012062033314187249,0.6835152211372775,0.27225732337736935,2022,1.35,SAN ANTONIO,TX,"san antonio, texas",Total,Census Place,4865000,San Antonio,"San Antonio city, TX",643997,R,Any Technology,1.0,1.0,1.0,1.0,0.9514,0.7517,0,"% Bachelor Plus: 27%, % White: 72%, Median Income: $36,746",San Antonio,Bexar County
78207,0.5546082257580306,28500,51381,0.12327514061618108,0.2823806465424962,0.4248985115020298,0.5321033066697807,0.04803331970962029,0.8924505167279734,0.033708958564449894,2022,2.82,SAN ANTONIO,TX,"san antonio, texas",Total,Census Place,4865000,San Antonio,"San Antonio city, TX",643997,R,Any Technology,1.0,1.0,1.0,1.0,0.9514,0.7517,1,"% Hispanic: 89%, % Bachelor Plus: 3%, % White: 53%",San Antonio,Bexar County
78208,0.4096774193548387,23864,4186,0.17271858576206403,0.23626373626373626,0.3902737047898338,0.47706641184902054,0.18800764452938365,0.6624462494027712,0.08767319636884854,2022,2.19,SAN ANTONIO,TX,"san antonio, texas",Total,Census Place,4865000,San Antonio,"San Antonio city, TX",643997,R,Any Technology,1.0,1.0,1.0,1.0,0.9514,0.7517,1,"% White: 48%, Poverty Rate: 39%, Median Income: $23,864",San Antonio,Bexar County
78209,0.7876169538319955,79914,43184,0.1538764357169322,0.21579751759911078,0.07974458687406981,0.7540292701000371,0.03517506483882919,0.32546776583919973,0.3447110040755835,2022,2.13,SAN ANTONIO,TX,"san antonio, texas",Total,Census Place,4865000,San Antonio,"San Antonio city, TX",643997,R,Any Technology,1.0,1.0,1.0,1.0,0.9514,0.7517,0,"% Bachelor Plus: 34%, % Hispanic: 33%, % White: 75%",San Antonio,Bexar County
78210,0.6289224638884277,50169,33413,0.14213030856253553,0.24813695268308741,0.25185252123621904,0.5566097028102834,0.034238170771855266,0.8368299763565079,0.09185047735911173,2022,2.76,SAN ANTONIO,TX,"san antonio, texas",Total,Census Place,4865000,San Antonio,"San Antonio city, TX",643997,R,Any Technology,1.0,1.0,1.0,1.0,0.9514,0.7517,1,"% Hispanic: 84%, Poverty Rate: 25%, Median Income: $50,169",San Antonio,Bexar County
78211,0.6414012086448837,50183,31433,0.13873954124646073,0.2548913562179875,0.2634247448979592,0.5225718194254446,0.012280087805809182,0.9359908376546942,0.04358476760092896,2022,3.22,SAN ANTONIO,TX,"san antonio, texas",Total,Census Place,4865000,San Antonio,"San Antonio city, TX",643997,R,Any Technology,1.0,1.0,1.0,1.0,0.9514,0.7517,1,"% Hispanic: 94%, % Bachelor Plus: 4%, % White: 52%",San Antonio,Bexar County
78212,0.7200459810770183,58029,26911,0.16658615436067037,0.14819218906766748,0.1533897601858767,0.596893463639404,0.028649994426071124,0.6160677789751403,0.2332875032514585,2022,2.12,SAN ANTONIO,TX,"san antonio, texas",Total,Census Place,4865000,San Antonio,"San Antonio city, TX",643997,R,Any Technology,1.0,1.0,1.0,1.0,0.9514,0.7517,0,"% Seniors: 17%, % Under 18: 15%, Avg Household Size: 2.1",San Antonio,Bexar County
78213,0.7261523590889869,51118,42321,0.12005859974953333,0.254885281538716,0.20546513009385767,0.5333286075470807,0.03270244086859951,0.7401290139646983,0.14808251222797192,2022,2.55,SAN ANTONIO,TX,"san antonio, texas",Total,Census Place,4865000,San Antonio,"San Antonio city, TX",643997,R,Any Technology,1.0,1.0,1.0,1.0,0.9514,0.7517,1,"% White: 53%, Poverty Rate: 21%, % Bachelor Plus: 15%",San Antonio,Bexar County
78214,0.579335332333833,38591,22914,0.16618661080562103,0.2601902766867417,0.25208232338812747,0.5998952605394082,0.0029676180501003752,0.8729161211486427,0.05119141136423148,2022,2.84,SAN ANTONIO,TX,"san antonio, texas",Total,Census Place,4865000,San Antonio,"San Antonio city, TX",643997,R,Any Technology,1.0,1.0,1.0,1.0,0.9514,0.7517,1,"% Hispanic: 87%, % Bachelor Plus: 5%, Median Income: $38,591",San Antonio,Bexar County
78215,0.8463978251019484,77725,3231,0.12225317239244816,0.0386877127824203,0.11473880597014925,0.7443515939337666,0.0337356855462705,0.33488084184463013,0.4908696997833488,2022,1.42,SAN ANTONIO,TX,"san antonio, texas",Total,Census Place,4865000,San Antonio,"San Antonio city, TX",643997,R,Any Technology,1.0,1.0,1.0,1.0,0.9514,0.7517,0,"% Bachelor Plus: 49%, % White: 74%, % Hispanic: 33%",San Antonio,Bexar County
78216,0.7374307408167453,54394,42379,0.1299464357346799,0.20085419665400317,0.17034752698375044,0.565067604237948,0.0622242148233795,0.6027513627032256,0.21239293046084146,2022,2.16,SAN ANTONIO,TX,"san antonio, texas",Total,Census Place,4865000,San Antonio,"San Antonio city, TX",643997,R,Any Technology,1.0,1.0,1.0,1.0,0.9514,0.7517,1,"% Under 18: 20%, Avg Household Size: 2.2, % Hispanic: 60%",San Antonio,Bexar County
